Name,Owner,Stars,Forks,Last Updated,License,URL
PocketHub,pockethub,9389,3450,2023-06-06T08:03:11Z,Apache License 2.0,https://github.com/pockethub/PocketHub
sonarqube,SonarSource,9388,2050,2025-03-11T20:03:22Z,GNU Lesser General Public License v3.0,https://github.com/SonarSource/sonarqube
cim,crossoverJie,9376,2861,2024-11-20T09:47:50Z,MIT License,https://github.com/crossoverJie/cim
AgentWeb,Justson,9302,1646,2023-12-09T10:30:43Z,Apache License 2.0,https://github.com/Justson/AgentWeb
spring-reading,xuchengsheng,9260,1151,2024-07-29T06:13:59Z,MIT License,https://github.com/xuchengsheng/spring-reading
testing-samples,android,9242,3634,2024-12-09T09:29:09Z,Apache License 2.0,https://github.com/android/testing-samples
AndroidNote,GcsSloop,9228,2142,2024-03-18T08:17:39Z,N/A,https://github.com/GcsSloop/AndroidNote
CalendarView,huanghaibin-dev,9217,1814,2025-02-07T10:11:31Z,Apache License 2.0,https://github.com/huanghaibin-dev/CalendarView
cassandra,apache,9078,3671,2025-03-12T18:54:18Z,Apache License 2.0,https://github.com/apache/cassandra
JsonPath,json-path,9060,1669,2024-07-30T13:29:30Z,Apache License 2.0,https://github.com/json-path/JsonPath
VirtualAPK,didi,9017,1530,2023-07-13T22:06:36Z,Apache License 2.0,https://github.com/didi/VirtualAPK
spring-security,spring-projects,9011,5995,2025-03-12T03:59:18Z,Apache License 2.0,https://github.com/spring-projects/spring-security
MaterialDesignLibrary,navasmdc,8985,2218,2023-05-28T17:32:11Z,Apache License 2.0,https://github.com/navasmdc/MaterialDesignLibrary
Jetpack-MVVM-Best-Practice,KunMinX,8902,1644,2024-02-07T21:55:33Z,N/A,https://github.com/KunMinX/Jetpack-MVVM-Best-Practice
Android_Data,Freelander,8773,2029,2024-01-15T03:03:28Z,N/A,https://github.com/Freelander/Android_Data
awesome-leetcode-resources,ashishps1,8694,2138,2025-02-28T21:09:27Z,GNU General Public License v3.0,https://github.com/ashishps1/awesome-leetcode-resources
Android-SpinKit,ybq,8651,1310,2023-05-28T14:27:04Z,MIT License,https://github.com/ybq/Android-SpinKit
jna,java-native-access,8647,1684,2025-03-08T17:21:33Z,Other,https://github.com/java-native-access/jna
jmeter,apache,8624,2148,2025-03-04T14:59:20Z,Apache License 2.0,https://github.com/apache/jmeter
Calligraphy,chrisjenx,8583,1092,2024-04-21T20:12:01Z,Apache License 2.0,https://github.com/chrisjenx/Calligraphy
AndResGuard,shwenzhang,8582,1545,2023-10-20T04:14:07Z,Apache License 2.0,https://github.com/shwenzhang/AndResGuard
flyway,flyway,8578,1530,2025-03-12T12:38:37Z,Apache License 2.0,https://github.com/flyway/flyway
buck,facebook,8560,1153,2023-10-25T02:45:11Z,Apache License 2.0,https://github.com/facebook/buck
shenyu,apache,8545,2973,2025-03-10T07:22:26Z,Apache License 2.0,https://github.com/apache/shenyu
epoxy,airbnb,8537,729,2024-06-07T16:52:53Z,Apache License 2.0,https://github.com/airbnb/epoxy
junit4,junit-team,8528,3278,2024-08-20T10:24:03Z,Eclipse Public License 1.0,https://github.com/junit-team/junit4
react-native-image-picker,react-native-image-picker,8522,2090,2025-02-27T09:13:43Z,MIT License,https://github.com/react-native-image-picker/react-native-image-picker
dropwizard,dropwizard,8521,3441,2025-03-10T09:22:10Z,Apache License 2.0,https://github.com/dropwizard/dropwizard
checkstyle,checkstyle,8507,3813,2025-03-12T19:03:13Z,GNU Lesser General Public License v2.1,https://github.com/checkstyle/checkstyle
karate,karatelabs,8481,1976,2025-03-11T04:11:57Z,MIT License,https://github.com/karatelabs/karate
Android-Debug-Database,amitshekhariitbhu,8462,873,2024-08-18T19:20:11Z,Apache License 2.0,https://github.com/amitshekhariitbhu/Android-Debug-Database
hsweb-framework,hs-web,8363,3050,2025-03-07T05:47:25Z,Apache License 2.0,https://github.com/hs-web/hsweb-framework
tsunami-security-scanner,google,8354,900,2025-03-11T17:46:10Z,Apache License 2.0,https://github.com/google/tsunami-security-scanner
seatunnel,apache,8339,1923,2025-03-12T06:29:36Z,Apache License 2.0,https://github.com/apache/seatunnel
flowable-engine,flowable,8276,2684,2025-03-10T23:58:08Z,Apache License 2.0,https://github.com/flowable/flowable-engine
AndroidPdfViewer,DImuthuUpe,8256,1935,2024-05-29T16:07:58Z,Apache License 2.0,https://github.com/DImuthuUpe/AndroidPdfViewer
shardingsphere-elasticjob,apache,8173,3286,2025-01-10T07:56:34Z,Apache License 2.0,https://github.com/apache/shardingsphere-elasticjob
testcontainers-java,testcontainers,8154,1683,2025-03-12T16:26:55Z,MIT License,https://github.com/testcontainers/testcontainers-java
otter,alibaba,8090,2494,2024-05-25T10:39:10Z,Apache License 2.0,https://github.com/alibaba/otter
im-server,wildfirechat,8089,1826,2025-03-05T11:28:01Z,Other,https://github.com/wildfirechat/im-server
beam,apache,8036,4307,2025-03-12T19:23:24Z,Apache License 2.0,https://github.com/apache/beam
ysoserial,frohoff,8020,1781,2024-03-31T02:47:00Z,MIT License,https://github.com/frohoff/ysoserial
subsampling-scale-image-view,davemorrissey,7936,1208,2024-04-22T02:45:16Z,Apache License 2.0,https://github.com/davemorrissey/subsampling-scale-image-view
pentaho-kettle,pentaho,7912,3508,2025-03-12T19:08:23Z,Other,https://github.com/pentaho/pentaho-kettle
transmittable-thread-local,alibaba,7867,1704,2025-03-05T01:09:22Z,Apache License 2.0,https://github.com/alibaba/transmittable-thread-local
UltimateAndroidReference,aritraroy,7865,1289,2024-07-18T10:43:57Z,Apache License 2.0,https://github.com/aritraroy/UltimateAndroidReference
XPopup,junixapp,7855,1187,2025-02-01T03:21:47Z,Apache License 2.0,https://github.com/junixapp/XPopup
HomeMirror,HannahMitt,7852,668,2023-05-28T16:33:49Z,Apache License 2.0,https://github.com/HannahMitt/HomeMirror
metrics,dropwizard,7844,1814,2025-03-10T05:38:07Z,Apache License 2.0,https://github.com/dropwizard/metrics
LSPatch,LSPosed,7757,858,2023-12-13T04:54:49Z,GNU General Public License v3.0,https://github.com/LSPosed/LSPatch
tomcat,apache,7737,5117,2025-03-12T13:20:09Z,Apache License 2.0,https://github.com/apache/tomcat
javacv,bytedeco,7712,1603,2025-02-19T06:57:44Z,Other,https://github.com/bytedeco/javacv
RxLifecycle,trello-archive,7704,638,2023-03-23T15:41:20Z,Apache License 2.0,https://github.com/trello-archive/RxLifecycle
react-native-svg,software-mansion,7657,1147,2025-03-11T21:40:34Z,MIT License,https://github.com/software-mansion/react-native-svg
vjtools,vipshop,7651,1524,2023-09-06T13:34:00Z,Apache License 2.0,https://github.com/vipshop/vjtools
aeron,aeron-io,7611,911,2025-03-12T14:30:26Z,Apache License 2.0,https://github.com/aeron-io/aeron
graylog2-server,Graylog2,7582,1080,2025-03-12T18:00:31Z,Other,https://github.com/Graylog2/graylog2-server
baritone,cabaletta,7571,1521,2025-02-08T18:57:21Z,GNU Lesser General Public License v3.0,https://github.com/cabaletta/baritone
android-classyshark,google,7562,871,2023-05-19T10:01:03Z,Apache License 2.0,https://github.com/google/android-classyshark
Shadow,Tencent,7543,1313,2024-12-25T12:49:34Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/Tencent/Shadow
RxJava-Android-Samples,kaushikgopal,7538,1373,2023-08-08T02:18:57Z,Apache License 2.0,https://github.com/kaushikgopal/RxJava-Android-Samples
closure-compiler,google,7481,1159,2025-03-12T16:05:09Z,Apache License 2.0,https://github.com/google/closure-compiler
algs4,kevin-wayne,7467,2677,2025-01-06T14:41:55Z,GNU General Public License v3.0,https://github.com/kevin-wayne/algs4
PojavLauncher,PojavLauncherTeam,7448,1384,2025-03-10T05:49:10Z,GNU Lesser General Public License v3.0,https://github.com/PojavLauncherTeam/PojavLauncher
LeetCode,yuanguangxin,7419,1881,2024-08-17T07:55:56Z,N/A,https://github.com/yuanguangxin/LeetCode
swagger-core,swagger-api,7417,2197,2025-03-10T14:04:14Z,Apache License 2.0,https://github.com/swagger-api/swagger-core
PowerJob,PowerJob,7379,1298,2025-01-21T16:15:14Z,Apache License 2.0,https://github.com/PowerJob/PowerJob
SpringCloud-Learning,dyc87112,7372,2881,2023-02-22T07:00:15Z,N/A,https://github.com/dyc87112/SpringCloud-Learning
Mapper,abel533,7366,1628,2024-11-04T04:46:56Z,MIT License,https://github.com/abel533/Mapper
VBlog,lenve,7362,2917,2023-05-28T15:31:22Z,N/A,https://github.com/lenve/VBlog
ShortcutBadger,leolin310148,7350,1342,2023-09-14T17:38:02Z,Other,https://github.com/leolin310148/ShortcutBadger
HMCL,HMCL-dev,7344,700,2025-03-11T13:58:19Z,GNU General Public License v3.0,https://github.com/HMCL-dev/HMCL
RePlugin,Qihoo360,7305,1536,2024-09-04T03:21:37Z,Apache License 2.0,https://github.com/Qihoo360/RePlugin
mapstruct,mapstruct,7263,970,2025-02-09T21:40:20Z,Other,https://github.com/mapstruct/mapstruct
gocd,gocd,7194,974,2025-03-11T05:34:25Z,Apache License 2.0,https://github.com/gocd/gocd
MinecraftForge,MinecraftForge,7073,2726,2025-03-05T01:23:22Z,Other,https://github.com/MinecraftForge/MinecraftForge
KnowStreaming,didi,7049,1287,2024-10-12T12:26:14Z,GNU Affero General Public License v3.0,https://github.com/didi/KnowStreaming
LeetCode-Book,krahets,7042,810,2024-05-11T07:33:48Z,Other,https://github.com/krahets/LeetCode-Book
nanohttpd,NanoHttpd,7041,1706,2023-07-25T06:59:07Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/NanoHttpd/nanohttpd
Timber,naman14,7030,2157,2023-04-28T07:13:46Z,N/A,https://github.com/naman14/Timber
iceberg,apache,7015,2423,2025-03-12T05:47:21Z,Apache License 2.0,https://github.com/apache/iceberg
elasticsearch-sql,NLPchina,7008,1542,2025-02-04T12:04:45Z,Apache License 2.0,https://github.com/NLPchina/elasticsearch-sql
alluxio,Alluxio,6951,2941,2025-02-18T19:15:58Z,Apache License 2.0,https://github.com/Alluxio/alluxio
error-prone,google,6937,750,2025-03-12T01:26:40Z,Apache License 2.0,https://github.com/google/error-prone
rest-assured,rest-assured,6922,1884,2025-02-14T13:45:30Z,Apache License 2.0,https://github.com/rest-assured/rest-assured
DroidPlugin,DroidPluginTeam,6920,2524,2024-06-06T02:32:38Z,GNU Lesser General Public License v3.0,https://github.com/DroidPluginTeam/DroidPlugin
netty-socketio,mrniko,6908,1669,2025-02-11T12:14:39Z,Apache License 2.0,https://github.com/mrniko/netty-socketio
jvm-sandbox,alibaba,6856,1576,2024-10-03T17:09:13Z,GNU Lesser General Public License v3.0,https://github.com/alibaba/jvm-sandbox
JavaTutorial,h2pl,6845,1584,2023-08-26T12:40:21Z,N/A,https://github.com/h2pl/JavaTutorial
jimureport,jeecgboot,6832,1715,2025-03-12T12:21:52Z,GNU General Public License v3.0,https://github.com/jeecgboot/jimureport
walle,Meituan-Dianping,6811,1086,2024-05-30T09:26:19Z,Apache License 2.0,https://github.com/Meituan-Dianping/walle
1brc,gunnarmorling,6799,1986,2024-08-20T15:15:15Z,Apache License 2.0,https://github.com/gunnarmorling/1brc
DependencyCheck,dependency-check,6778,1337,2025-03-12T15:56:51Z,Apache License 2.0,https://github.com/dependency-check/DependencyCheck
react-native-push-notification,zo0r,6778,2051,2024-01-30T05:26:00Z,MIT License,https://github.com/zo0r/react-native-push-notification
AntennaPod,AntennaPod,6770,1442,2025-03-11T19:51:03Z,GNU General Public License v3.0,https://github.com/AntennaPod/AntennaPod
angel,Angel-ML,6750,1594,2024-01-16T08:06:37Z,Other,https://github.com/Angel-ML/angel
rabbitmq-tutorials,rabbitmq,6727,3569,2025-03-07T19:02:47Z,Apache License 2.0,https://github.com/rabbitmq/rabbitmq-tutorials
mybatis-generator-gui,zouzg,6700,2536,2024-07-09T08:13:22Z,N/A,https://github.com/zouzg/mybatis-generator-gui
AndroidPerformanceMonitor,markzhai,6690,1024,2023-07-15T06:37:52Z,Apache License 2.0,https://github.com/markzhai/AndroidPerformanceMonitor
gnirehtet,Genymobile,6644,615,2024-08-11T05:17:19Z,Apache License 2.0,https://github.com/Genymobile/gnirehtet
BookReader,smuyyh,6642,1881,2023-04-24T05:36:16Z,Apache License 2.0,https://github.com/smuyyh/BookReader
springcloud-learning,macrozheng,6634,2801,2024-08-08T06:08:57Z,N/A,https://github.com/macrozheng/springcloud-learning
AndPermission,yanzhenjie,6632,1102,2024-01-04T06:43:43Z,Apache License 2.0,https://github.com/yanzhenjie/AndPermission
springBoot,527515025,6622,3152,2024-01-27T09:59:46Z,N/A,https://github.com/527515025/springBoot
wiremock,wiremock,6620,1458,2025-03-10T22:20:28Z,Apache License 2.0,https://github.com/wiremock/wiremock
storm,apache,6612,4077,2025-03-10T07:09:56Z,Apache License 2.0,https://github.com/apache/storm
AndroidPicker,gzu-liyujiang,6592,1481,2024-12-01T05:11:23Z,Other,https://github.com/gzu-liyujiang/AndroidPicker
itstack-demo-design,fuzhengwei,6563,1951,2024-05-10T10:05:58Z,Apache License 2.0,https://github.com/fuzhengwei/itstack-demo-design
junit5,junit-team,6548,1527,2025-03-12T11:48:07Z,Eclipse Public License 2.0,https://github.com/junit-team/junit5
Leaf,Meituan-Dianping,6543,1851,2023-07-18T10:13:29Z,Apache License 2.0,https://github.com/Meituan-Dianping/Leaf
ansj_seg,NLPchina,6518,2318,2023-11-19T06:15:23Z,Apache License 2.0,https://github.com/NLPchina/ansj_seg
processing,processing,6503,1500,2024-12-18T10:51:07Z,Other,https://github.com/processing/processing
zeppelin,apache,6467,2815,2025-02-08T13:10:23Z,Apache License 2.0,https://github.com/apache/zeppelin
RoundedImageView,vinc3m1,6433,1250,2023-01-27T18:56:33Z,Other,https://github.com/vinc3m1/RoundedImageView
quartz,quartz-scheduler,6432,1959,2025-03-05T02:06:15Z,Apache License 2.0,https://github.com/quartz-scheduler/quartz
GoGoGo,ZCShou,6431,748,2025-03-11T23:57:48Z,GNU General Public License v3.0,https://github.com/ZCShou/GoGoGo
byte-buddy,raphw,6424,810,2025-03-12T09:52:11Z,Apache License 2.0,https://github.com/raphw/byte-buddy
Android-Image-Cropper,ArthurHub,6420,1383,2023-09-17T15:20:18Z,Apache License 2.0,https://github.com/ArthurHub/Android-Image-Cropper
smali,JesusFreke,6413,1083,2024-01-17T22:59:22Z,N/A,https://github.com/JesusFreke/smali
Spring-Cloud-Platform,wxiaoqi,6401,2392,2024-08-29T13:07:53Z,Other,https://github.com/wxiaoqi/Spring-Cloud-Platform
android-floating-action-button,zendesk,6381,1453,2023-01-02T13:49:03Z,Apache License 2.0,https://github.com/zendesk/android-floating-action-button
java-eight-part,CoderLeixiaoshuai,6347,1011,2023-11-28T07:14:21Z,N/A,https://github.com/CoderLeixiaoshuai/java-eight-part
langchain4j,langchain4j,6329,1201,2025-03-12T17:26:05Z,Apache License 2.0,https://github.com/langchain4j/langchain4j
jOOQ,jOOQ,6326,1215,2025-03-12T15:59:32Z,Other,https://github.com/jOOQ/jOOQ
async-http-client,AsyncHttpClient,6321,1596,2025-03-10T06:17:52Z,Other,https://github.com/AsyncHttpClient/async-http-client
JFoenix,sshahine,6312,1053,2023-06-28T17:20:35Z,MIT License,https://github.com/sshahine/JFoenix
richeditor-android,wasabeef,6287,1199,2024-05-21T09:52:28Z,Apache License 2.0,https://github.com/wasabeef/richeditor-android
ion,koush,6282,1036,2024-02-01T19:55:49Z,Other,https://github.com/koush/ion
jsonschema2pojo,joelittlejohn,6280,1661,2024-12-19T23:29:11Z,Apache License 2.0,https://github.com/joelittlejohn/jsonschema2pojo
hazelcast,hazelcast,6264,1858,2025-03-12T11:02:53Z,Other,https://github.com/hazelcast/hazelcast
Recaf,Col-E,6263,476,2025-03-10T19:39:41Z,MIT License,https://github.com/Col-E/Recaf
from-java-to-kotlin,amitshekhariitbhu,6252,790,2024-09-09T04:05:20Z,Apache License 2.0,https://github.com/amitshekhariitbhu/from-java-to-kotlin
spring-cloud-examples,ityouknow,6219,3082,2023-07-18T20:52:20Z,N/A,https://github.com/ityouknow/spring-cloud-examples
config,lightbend,6216,961,2024-08-19T20:31:15Z,N/A,https://github.com/lightbend/config
micronaut-core,micronaut-projects,6184,1089,2025-03-12T13:37:27Z,Apache License 2.0,https://github.com/micronaut-projects/micronaut-core
pig,pig-mesh,6174,982,2025-03-10T18:43:03Z,Apache License 2.0,https://github.com/pig-mesh/pig
graphql-java,graphql-java,6159,1126,2025-03-12T01:40:29Z,MIT License,https://github.com/graphql-java/graphql-java
smile,haifengl,6133,1138,2025-03-12T15:41:24Z,Other,https://github.com/haifengl/smile
CompreFace,exadel-inc,6131,829,2024-10-05T10:45:30Z,Apache License 2.0,https://github.com/exadel-inc/CompreFace
grafika,google,6113,1465,2024-02-09T00:34:48Z,Apache License 2.0,https://github.com/google/grafika
hibernate-orm,hibernate,6108,3616,2025-03-12T16:20:07Z,N/A,https://github.com/hibernate/hibernate-orm
hertzbeat,apache,6050,1067,2025-03-12T15:58:49Z,Apache License 2.0,https://github.com/apache/hertzbeat
gephi,gephi,6047,1577,2025-03-05T20:09:06Z,GNU General Public License v3.0,https://github.com/gephi/gephi
vespa,vespa-engine,6036,621,2025-03-12T18:13:23Z,Apache License 2.0,https://github.com/vespa-engine/vespa
EffectiveAndroidUI,pedrovgs,6026,1191,2023-09-06T06:28:37Z,Apache License 2.0,https://github.com/pedrovgs/EffectiveAndroidUI
dynamic-load-apk,singwhatiwanna,6021,1996,2024-07-16T17:56:54Z,Other,https://github.com/singwhatiwanna/dynamic-load-apk
j2objc,google,6009,982,2025-03-12T16:52:44Z,Apache License 2.0,https://github.com/google/j2objc
XXPermissions,getActivity,6004,808,2024-07-17T07:23:52Z,Apache License 2.0,https://github.com/getActivity/XXPermissions
material,rey5137,5999,1317,2023-05-28T15:35:01Z,Apache License 2.0,https://github.com/rey5137/material
flink-cdc,apache,5985,2022,2025-03-12T13:30:17Z,Apache License 2.0,https://github.com/apache/flink-cdc
java-jwt,auth0,5984,933,2025-01-29T14:39:18Z,MIT License,https://github.com/auth0/java-jwt
incubator-kie-drools,apache,5966,2532,2025-03-10T10:20:01Z,Apache License 2.0,https://github.com/apache/incubator-kie-drools
useful-java-links,Vedenin,5959,1186,2024-11-16T08:06:19Z,Other,https://github.com/Vedenin/useful-java-links
robolectric,robolectric,5941,1374,2025-03-12T14:46:41Z,Other,https://github.com/robolectric/robolectric
springfox,springfox,5938,1536,2024-03-18T18:36:28Z,Apache License 2.0,https://github.com/springfox/springfox
androidmvp,antoniolg,5928,1571,2023-06-25T07:36:42Z,N/A,https://github.com/antoniolg/androidmvp
material-calendarview,prolificinteractive,5922,1312,2023-05-28T16:37:44Z,MIT License,https://github.com/prolificinteractive/material-calendarview
SoloPi,alipay,5898,1227,2024-07-11T07:19:06Z,Apache License 2.0,https://github.com/alipay/SoloPi
motan,weibocom,5887,1772,2025-03-05T06:04:40Z,Other,https://github.com/weibocom/motan
mini-spring,DerekYRC,5878,1370,2024-08-15T03:46:31Z,Apache License 2.0,https://github.com/DerekYRC/mini-spring
vavr,vavr-io,5869,640,2025-03-12T10:50:36Z,Apache License 2.0,https://github.com/vavr-io/vavr
btrace,btraceio,5868,961,2025-03-01T22:21:57Z,N/A,https://github.com/btraceio/btrace
blade,lets-blade,5862,1173,2025-02-11T05:23:47Z,Apache License 2.0,https://github.com/lets-blade/blade
zxing-android-embedded,journeyapps,5818,1279,2024-08-04T04:24:21Z,Apache License 2.0,https://github.com/journeyapps/zxing-android-embedded
jetlinks-community,jetlinks,5810,1729,2025-02-17T01:12:45Z,Apache License 2.0,https://github.com/jetlinks/jetlinks-community
BoomMenu,Nightonke,5802,1153,2023-03-12T07:41:43Z,N/A,https://github.com/Nightonke/BoomMenu
DiscreteScrollView,yarolegovich,5787,785,2024-08-19T09:48:41Z,N/A,https://github.com/yarolegovich/DiscreteScrollView
tcc-transaction,changmingxie,5785,2789,2025-01-24T07:50:02Z,Apache License 2.0,https://github.com/changmingxie/tcc-transaction
circular-progress-button,dmytrodanylyk,5769,1181,2025-03-05T02:15:12Z,MIT License,https://github.com/dmytrodanylyk/circular-progress-button
Fast-Android-Networking,amitshekhariitbhu,5760,967,2024-08-18T19:20:34Z,Apache License 2.0,https://github.com/amitshekhariitbhu/Fast-Android-Networking
camel,apache,5759,5000,2025-03-12T16:38:12Z,Apache License 2.0,https://github.com/apache/camel
kafdrop,obsidiandynamics,5744,866,2025-03-07T06:38:46Z,Apache License 2.0,https://github.com/obsidiandynamics/kafdrop
google-java-format,google,5727,872,2025-02-27T10:04:05Z,Other,https://github.com/google/google-java-format
lanproxy,ffay,5722,1550,2024-04-14T03:18:19Z,N/A,https://github.com/ffay/lanproxy
datax-web,WeiYe-Jing,5714,2188,2024-06-02T10:35:32Z,MIT License,https://github.com/WeiYe-Jing/datax-web
javaparser,javaparser,5708,1186,2025-03-10T22:59:59Z,Other,https://github.com/javaparser/javaparser
iotdb,apache,5708,1041,2025-03-12T14:30:33Z,Apache License 2.0,https://github.com/apache/iotdb
wvp-GB28181-pro,648540858,5706,1617,2025-03-12T09:48:29Z,MIT License,https://github.com/648540858/wvp-GB28181-pro
Discovery,Nepxion,5698,1431,2024-10-15T11:10:53Z,Apache License 2.0,https://github.com/Nepxion/Discovery
hippo4j,opengoofy,5689,1203,2025-02-23T15:03:40Z,Apache License 2.0,https://github.com/opengoofy/hippo4j
hudi,apache,5686,2467,2025-03-12T13:05:52Z,Apache License 2.0,https://github.com/apache/hudi
traccar,traccar,5683,2704,2025-03-12T00:52:44Z,Apache License 2.0,https://github.com/traccar/traccar
SwipeRecyclerView,yanzhenjie,5677,1097,2024-07-30T05:28:04Z,Apache License 2.0,https://github.com/yanzhenjie/SwipeRecyclerView
u2020,JakeWharton,5672,927,2023-05-28T12:22:30Z,Apache License 2.0,https://github.com/JakeWharton/u2020
pinot,apache,5664,1339,2025-03-12T13:42:25Z,Apache License 2.0,https://github.com/apache/pinot
QR-Code-generator,nayuki,5661,1152,2025-01-23T07:33:13Z,N/A,https://github.com/nayuki/QR-Code-generator
graphhopper,graphhopper,5658,1676,2025-03-12T18:40:32Z,Apache License 2.0,https://github.com/graphhopper/graphhopper
hive,apache,5652,4718,2025-03-12T04:52:02Z,Apache License 2.0,https://github.com/apache/hive
austin,ZhongFuCheng3y,5644,1392,2024-12-17T07:43:25Z,Apache License 2.0,https://github.com/ZhongFuCheng3y/austin
react-native-splash-screen,crazycodeboy,5640,1104,2024-07-30T16:31:56Z,MIT License,https://github.com/crazycodeboy/react-native-splash-screen
api-samples,youtube,5637,2998,2024-06-09T20:38:03Z,N/A,https://github.com/youtube/api-samples
IJPay,Javen205,5633,1378,2025-02-17T13:59:20Z,Apache License 2.0,https://github.com/Javen205/IJPay
Blurry,wasabeef,5628,606,2023-04-27T15:54:45Z,Apache License 2.0,https://github.com/wasabeef/Blurry
TV,FongMi,5610,1867,2025-03-12T12:14:54Z,GNU General Public License v3.0,https://github.com/FongMi/TV
JSqlParser,JSQLParser,5595,1369,2025-03-12T02:08:17Z,Apache License 2.0,https://github.com/JSQLParser/JSqlParser
xpipe,xpipe-io,5590,184,2025-03-12T15:50:56Z,Apache License 2.0,https://github.com/xpipe-io/xpipe
lamp-cloud,dromara,5578,1748,2025-03-12T06:45:13Z,Apache License 2.0,https://github.com/dromara/lamp-cloud
Android-ZBLibrary,TommyLemon,5556,1377,2024-11-30T14:16:39Z,Apache License 2.0,https://github.com/TommyLemon/Android-ZBLibrary
disconf,knightliao,5552,2283,2023-07-18T10:35:44Z,Apache License 2.0,https://github.com/knightliao/disconf
MusicBot,jagrosh,5547,2649,2024-11-16T15:22:38Z,Apache License 2.0,https://github.com/jagrosh/MusicBot
lettuce,redis,5523,1007,2025-03-11T12:03:43Z,MIT License,https://github.com/redis/lettuce
AppManager,MuntashirAkon,5519,312,2025-03-01T01:46:48Z,Other,https://github.com/MuntashirAkon/AppManager
spring-boot-projects,ZHENFENG13,5514,1615,2023-02-27T15:34:14Z,Apache License 2.0,https://github.com/ZHENFENG13/spring-boot-projects
uid-generator,baidu,5505,1561,2023-05-31T08:04:59Z,Apache License 2.0,https://github.com/baidu/uid-generator
AmazeFileManager,TeamAmaze,5489,1593,2025-02-09T22:25:41Z,GNU General Public License v3.0,https://github.com/TeamAmaze/AmazeFileManager
logisim-evolution,logisim-evolution,5464,695,2025-03-04T05:31:17Z,GNU General Public License v3.0,https://github.com/logisim-evolution/logisim-evolution
AndroidVideoCache,danikula,5455,1168,2023-03-14T18:23:44Z,Apache License 2.0,https://github.com/danikula/AndroidVideoCache
scribejava,scribejava,5452,1672,2025-02-01T12:49:11Z,MIT License,https://github.com/scribejava/scribejava
janusgraph,JanusGraph,5439,1185,2025-03-06T03:34:27Z,Other,https://github.com/JanusGraph/janusgraph
TapTargetView,KeepSafe,5419,594,2024-10-08T20:23:47Z,Apache License 2.0,https://github.com/KeepSafe/TapTargetView
dubbo-spring-boot-project,apache,5410,1876,2023-01-25T00:11:57Z,Apache License 2.0,https://github.com/apache/dubbo-spring-boot-project
jeepay,jeequan,5386,1828,2025-03-12T08:39:42Z,GNU Lesser General Public License v3.0,https://github.com/jeequan/jeepay
socket.io-client-java,socketio,5367,979,2025-02-18T21:22:18Z,Other,https://github.com/socketio/socket.io-client-java
shimmer-android,facebookarchive,5339,698,2023-03-23T16:44:24Z,Other,https://github.com/facebookarchive/shimmer-android
XRecyclerView,XRecyclerView,5336,1258,2023-09-11T08:50:57Z,N/A,https://github.com/XRecyclerView/XRecyclerView
android-advancedrecyclerview,h6ah4i,5325,857,2023-08-21T04:59:46Z,Apache License 2.0,https://github.com/h6ah4i/android-advancedrecyclerview
hbase,apache,5301,3342,2025-03-12T18:42:50Z,Apache License 2.0,https://github.com/apache/hbase
generator,mybatis,5297,2504,2025-02-26T17:58:15Z,N/A,https://github.com/mybatis/generator
gradle-retrolambda,evant,5291,446,2023-07-24T15:03:12Z,Apache License 2.0,https://github.com/evant/gradle-retrolambda
jetcache,alibaba,5285,1065,2024-12-20T15:34:37Z,Apache License 2.0,https://github.com/alibaba/jetcache
spring-data-examples,spring-projects,5272,3419,2025-01-27T13:33:24Z,Apache License 2.0,https://github.com/spring-projects/spring-data-examples
groovy,apache,5264,1899,2025-03-10T06:11:26Z,Apache License 2.0,https://github.com/apache/groovy
Android-Touch-Helper,zfdang,5249,510,2024-10-12T00:28:42Z,MIT License,https://github.com/zfdang/Android-Touch-Helper
thumbnailator,coobird,5231,797,2025-03-04T03:12:56Z,MIT License,https://github.com/coobird/thumbnailator
BasePopup,razerdp,5210,761,2024-01-04T06:27:37Z,Apache License 2.0,https://github.com/razerdp/BasePopup
springboot-guide,CodingDocs,5208,1405,2023-05-28T15:09:17Z,Apache License 2.0,https://github.com/CodingDocs/springboot-guide
novel,201206030,5200,1384,2025-02-20T08:43:07Z,Apache License 2.0,https://github.com/201206030/novel
Pixiv-Shaft,CeuiLiSA,5196,195,2025-02-17T03:47:50Z,MIT License,https://github.com/CeuiLiSA/Pixiv-Shaft
web3j,hyperledger-web3j,5189,1709,2025-03-06T23:15:47Z,Other,https://github.com/hyperledger-web3j/web3j
JS-Sorting-Algorithm,hustcc,5169,1149,2024-03-30T04:35:46Z,N/A,https://github.com/hustcc/JS-Sorting-Algorithm
library,ddd-by-examples,5168,746,2023-07-07T21:43:17Z,MIT License,https://github.com/ddd-by-examples/library
nifi,apache,5154,2771,2025-03-12T13:40:33Z,Apache License 2.0,https://github.com/apache/nifi
ctci,careercup,5146,2312,2023-06-26T09:01:08Z,N/A,https://github.com/careercup/ctci
strimzi-kafka-operator,strimzi,5137,1345,2025-03-12T14:04:20Z,Apache License 2.0,https://github.com/strimzi/strimzi-kafka-operator
DKVideoPlayer,Doikki,5127,1048,2024-06-03T02:41:30Z,Apache License 2.0,https://github.com/Doikki/DKVideoPlayer
